Main ID,Incident ID,Incident Type,Region of Incident,Incident Date,Incident Year,año,Month,Number of Dead,Minimum Estimated Number of Missing,Total Number of Dead and Missing,Number of Survivors,Number of Females,Number of Males,Number of Children,Country of Origin,Region of Origin,Cause of Death,Country of Incident,Migration Route,Location of Incident,localización,R2,T2,,Coordinates,lat,lon,UNSD Geographical Grouping,Information Source,URL,Source Quality
2023.MMP0850,2023.MMP0850,Incident,Mediterranean,2023-09-20,2023,2023,September,1,0,1,,,1,,Morocco,Northern Africa,Drowning,Spain,Western Mediterranean,"Remains washed ashore at Playa de la Almadraba, Ceuta, Spain","Restos arrastrados a la playa de la Almadraba, Ceuta, España",Sí,Sí,En España,"35.87897264, -5.330921154",35.87897264, -5.330921154,Uncategorized,24 Saa,https://web.archive.org/web/20230922082802/https://24saa.ma/%D8%A7%D9%86%D8%AA%D8%B4%D8%A7%D9%84-%D8%AC%D8%AB%D8%A9-%D8%B4%D8%A7%D8%A8-%D9%85%D8%BA%D8%B1%D8%A8%D9%8A-%D8%A8%D8%B9%D8%AF-%D9%85%D8%AD%D8%A7%D9%88%D9%84%D8%A9-%D8%A7%D9%84%D8%AA%D8%B3%D9%84%D9%84/,1
2023.MMP0849,2023.MMP0849,Incident,Mediterranean,2023-09-19,2023,2023,September,1,0,1,,,1,,Morocco,Northern Africa,Drowning,Spain,Western Mediterranean,"Remains washed ashore at Playa de la Ribera, Ceuta, Spain","Restos arrastrados a la playa de la Ribera, Ceuta, España",Sí,Sí,En España,"35.88744498, -5.316416973",35.88744498, -5.316416973,Uncategorized,"COPE, Tanja News, Press Tetouan",https://web.archive.org/web/20230922102515/https://www.cope.es/actualidad/espana/noticias/hallan-cadaver-joven-inmigrante-magrebi-una-playa-ceuta-20230920_2907291,3
2023.MMP0741,"2023.MMP0741813,2023.MMP0741814,2023.MMP0741815,2023.MMP0741816,2023.MMP0741817",Split Incident,Northern Africa,2023-09-10,2023,2023,September,,12,12,38,1,7,,"Côte d'Ivoire,Guinea,Mali,Senegal,Unknown","Sub-Saharan Africa (P),Western Africa",Drowning,Spain,Western Africa / Atlantic route to the Canary Islands,"80km from Gran Tarajal, Fuerteventura, Spain - departure from Tarouma, Laayoune on the same day","A 80 km de Gran Tarajal, Fuerteventura, España - salida desde Tarouma, El Aaiún el mismo día",Sí,Sí,En España,"27.49665835, -13.8639557",27.49665835, -13.8639557,Uncategorized,"Helena Maleno, Caminando Fronteras, EFE, el Diario",https://archive.ph/RiJsI,4
2023.MMP1323,2023.MMP1323,Incident,Mediterranean,2023-08-29,2023,2023,August,3,0,3,7,,,,Morocco,Northern Africa,Drowning,Spain,Western Mediterranean,"Málaga, Spain - embarkation from Fnideq, Morocco","Málaga, España - embarque desde Fnideq, Marruecos",Sí,Sí,En España,"36.65509008, -4.441479945",36.65509008, -4.441479945,Uncategorized,CIPIMD,,4
2023.MMP0846,2023.MMP0846,Incident,Mediterranean,2023-08-29,2023,2023,August,2,0,2,,,2,,Unknown,Northern Africa,Drowning,Spain,Western Mediterranean,"Remains recovered from sea eight miles off Fuengirola, Costa del Sol, Spain","Restos recuperados del mar a ocho millas de Fuengirola, Costa del Sol, España",Sí,Sí,En España,"36.42934645, -4.607763348",36.42934645, -4.607763348,Uncategorized,"El pais, Diaro sur",https://web.archive.org/web/20230919091733/https://elpais.com/espana/2023-08-30/hallados-dos-cadaveres-en-el-mar-a-la-altura-de-fuengirola.html,3
2023.MMP1321,2023.MMP1321,Incident,Mediterranean,2023-08-26,2023,2023,August,1,2,3,12,,,,Algeria,Northern Africa,Drowning,Spain,Western Mediterranean,"Unspecified location off the Balearic Islands, Spain - embarkation from Dellys, Algeria","Ubicación no especificada frente a las Islas Baleares, España - embarque desde Dellys, Argelia",Sí,Sí,En España,"39.08772883, 3.240237597",39.08772883, 3.240237597,Uncategorized,CIPIMD,,4
2023.MMP1320,2023.MMP1320,Incident,Mediterranean,2023-08-26,2023,2023,August,,1,1,13,,,,Algeria,Northern Africa,Drowning,Algeria,Western Mediterranean,"During rescue off Murcia, Spain - embarkation from Mostaganem, Algeria","Durante el rescate frente a Murcia, España - embarque desde Mostaganem, Argelia",No,Sí,Cerca de España o de camino,"37.50997054, -0.539319917",37.50997054, -0.539319917,Uncategorized,CIPIMD,,4
2023.MMP0683,2023.MMP0683,Incident,Mediterranean,2023-08-16,2023,2023,August,,3,3,14,,,,Algeria,Northern Africa,Drowning,Spain,Western Mediterranean,"Approx. 45 miles SE Torrevieja, Alicante, Spain - departure from Tipaza, Algeria","Aprox. 45 millas al SE Torrevieja, Alicante, España - salida desde Tipaza, Argelia",Sí,Sí,En España,"37.95241314, -0.520169455",37.95241314, -0.520169455,Uncategorized,"SALVAMENTO MARÍTIMO, EFE via RTVE, Costa News, CIPIMD",https://web.archive.org/web/20230820203203/https://www.rtve.es/noticias/20230817/rescatados-14-migrantes-flotando-alta-mar-40-millas-torrevieja/2454136.shtml,5
2023.MMP1314,2023.MMP1314,Incident,Mediterranean,2023-07-29,2023,2023,July,3,0,3,5,1,,2,Algeria,Northern Africa,Drowning,Spain,Western Mediterranean,"Almería, Spain - departure from Oran, Algeria","Almería, España - salida desde Orán, Argelia",Sí,Sí,En España,"36.8274638, -2.461173605",36.8274638, -2.461173605,Uncategorized,CIPIMD,,4
2023.MMP0574,2023.MMP0574,Incident,Northern Africa,2023-07-24,2023,2023,July,1,0,1,84,,,,Unknown,Sub-Saharan Africa (P),Mixed or unknown,Spain,Western Africa / Atlantic route to the Canary Islands,"Around 8.5 nautical miles (15.7 km) from Gran Canaria, Spain - disembarked at Arguineguin port ","A unas 8,5 millas náuticas (15,7 km) de Gran Canaria, España - desembarcó en el puerto de Arguineguin ",Sí,Sí,En España,"27.71705882, -15.4163831",27.71705882, -15.4163831,Uncategorized,"112 Canarias, Reuters",https://archive.ph/NnwsH,5
2023.MMP1313,2023.MMP1313,Incident,Mediterranean,2023-07-22,2023,2023,July,1,0,1,,,,,Unknown,Northern Africa (P),Mixed or unknown,Spain,Western Mediterranean,"Arrived dead at the port of Almería, Spain","Llegó muerto al puerto de Almería, España",Sí,Sí,En España,"36.83151715, -2.46997125",36.83151715, -2.46997125,Uncategorized,CIPIMD,,4
2023.MMP0607,2023.MMP0607,Incident,Mediterranean,2023-07-22,2023,2023,July,1,0,1,33,,1,,Morocco,Northern Africa,Mixed or unknown,Spain,Western Mediterranean,"Off the coast of Adra, Almeria, Spain","Frente a la costa de Adra, Almería, España",Sí,Sí,En España,"36.74077421, -3.019314",36.74077421, -3.019314,Uncategorized,"EFE, Publico, Heroes del mar",https://archive.ph/mJvKl,4
2023.MMP1311,2023.MMP1311,Incident,Mediterranean,2023-07-20,2023,2023,July,1,4,5,20,,,,Algeria,Northern Africa,Drowning,Spain,Western Mediterranean,"Off Almería, Spain - departure from Ténès, Algeria","Frente a Almería, España - salida desde Ténès, Argelia",Sí,Sí,En España,"36.50668359, -2.116541698",36.50668359, -2.116541698,Uncategorized,CIPIMD,,4
2023.MMP0533,2023.MMP0533,Incident,Mediterranean,2023-07-16,2023,2023,July,,4,4,13,,,,Mixed,Northern Africa,Drowning,Spain,Western Mediterranean,"Unspecified location ""far"" from the coast of Almeria, Spain. Boat departed from Oran, Algeria on 12 Jul","Ubicación no especificada, lejos de la costa de Almería, España. El barco partió de Orán, Argelia, el 12 de julio.",Sí,Sí,En España,"36.3423573, -1.783770506",36.3423573, -1.783770506,Uncategorized,"Heroes del Mar, CIPIMD, ABC de Andalucía",https://archive.ph/bzCKP,4
2023.MMP0477,2023.MMP0477,Incident,Mediterranean,2023-07-11,2023,2023,July,1,0,1,,,,1,Unknown,Unknown,Drowning,Spain,Western Mediterranean,"Remains washed ashore at Costa Daurada, Roda de Berà, Tarragonès, Catalonia, Spain","Restos arrastrados a la Costa Daurada, Roda de Berà, Tarragonès, Cataluña, España",Sí,Sí,En España,"41.17178461, 1.485963763",41.17178461, 1.485963763,Uncategorized,"Aragonese Radio and Television Corporation, El Pais, La Razon",https://archive.vn/31cse,3
2023.MMP0452,2023.MMP0452,Incident,Northern Africa,2023-07-02,2023,2023,July,1,0,1,64,,1,,Unknown,Unknown,"Harsh environmental conditions / lack of adequate shelter, food, water",Spain,Western Africa / Atlantic route to the Canary Islands,"Off La Mareta, Granadilla de Abona, Santa Cruz de Tenerife, Canary Islands, Spain","Off La Mareta, Granadilla de Abona, Santa Cruz de Tenerife, Islas Canarias, España",Sí,Sí,En España,"28.0303614, -16.57410755",28.0303614, -16.57410755,Uncategorized,"112Canarias, Cadena Ser",https://archive.ph/pJsOU,5
2023.MMP0615,"2023.MMP0615661,2023.MMP0615662",Split Incident,Mediterranean,2023-06-29,2023,2023,June,,14,14,,,,,"Algeria,Morocco",Northern Africa,Drowning,Algeria,Western Mediterranean,"Embarkation from the coasts of Oran, Algeria en route to Almeria, Spain","Embarque desde las costas de Orán, Argelia, con destino a Almería, España.",No,Sí,Cerca de España o de camino,"36.32699583, -0.934672",36.32699583, -0.934672,Uncategorized,CIPIMD,,4
2023.MMP0414,2023.MMP0414,Incident,Northern Africa,2023-06-20,2023,2023,June,1,0,1,52,1,,,Unknown,Mixed,Mixed or unknown,Spain,Western Africa / Atlantic route to the Canary Islands,"Near Los Cocoteros beach, Lanzarote, Spain","Cerca de la playa de Los Cocoteros, Lanzarote, España",Sí,Sí,En España,"29.06136099, -13.38475346",29.06136099, -13.38475346,Uncategorized,"EFE, Reuters, InfoMigrants",https://archive.ph/cqMKg,3
2023.MMP0614,2023.MMP0614,Incident,Mediterranean,2023-06-11,2023,2023,June,,14,14,2,,,,Unknown,Northern Africa (P),Drowning,Spain,Western Mediterranean,"Off the coast  of Balearic Islands, Spain - embarkation from Boumerdes, Algeria","Frente a la costa de las Islas Baleares, España - embarque desde Boumerdes, Argelia",Sí,Sí,En España,"38.99427241, 1.890798",38.99427241, 1.890798,Uncategorized,CIPIMD,,4
2023.MMP0395,2023.MMP0395,Incident,Mediterranean,2023-06-09,2023,2023,June,2,0,2,128,,,,Morocco,Northern Africa,Drowning,Spain,Western Mediterranean,"Remains washed ashore on coast of Adra, Almeria, Spain. Reportedly they attempted to reach the coast swimming - embarkation from Nador, Morocco","Restos arrastrados a la costa de Adra, Almería, España. Al parecer, intentaron llegar a la costa nadando; embarcaron desde Nador, Marruecos.",Sí,Sí,En España,"36.74129313, -3.020300337",36.74129313, -3.020300337,Uncategorized,"EFE, Reuters, Anadolu Agency, CIPIMD",https://archive.ph/KYDeb,4
2023.MMP0612,2023.MMP0612,Incident,Mediterranean,2023-06-05,2023,2023,June,,1,1,27,,,,Mixed,Northern Africa (P),Drowning,Algeria,Western Mediterranean,"Embaraktion of the coasts of Tipaza, Algeria en route Alicante, Spain","Embarque de las costas de Tipaza, Argelia en ruta Alicante, España",No,Sí,Cerca de España o de camino,"36.61549467, 2.455389",36.61549467, 2.455389,Uncategorized,CIPIMD,,4
2023.MMP0390,2023.MMP0390,Incident,Mediterranean,2023-06-04,2023,2023,June,1,0,1,,,1,,Morocco,Northern Africa,Drowning,Spain,Western Mediterranean,"Remains found 19.3 km off the coast of Ceuta, Spain en route to Cadiz","Restos encontrados a 19,3 km de la costa de Ceuta, España, en ruta a Cádiz",Sí,Sí,En España,"35.94545551, -5.540475501",35.94545551, -5.540475501,Uncategorized,"El Pueblo de Ceuta, Infobae",https://archive.ph/2LGEF,3
2023.MMP0353,2023.MMP0353,Incident,Mediterranean,2023-05-16,2023,2023,May,1,0,1,,,1,,Morocco,Northern Africa,Drowning,Spain,Western Mediterranean,"Muelle España, Ceuta, Spain","Muelle España, Ceuta, España",Sí,Sí,En España,"35.89173221, -5.316389559",35.89173221, -5.316389559,Uncategorized,"El Faro de Ceuta, EFE, Bladi",https://archive.ph/3bdhY,3
2023.MMP0611,2023.MMP0611,Incident,Mediterranean,2023-05-08,2023,2023,May,,14,14,,,,,Unknown,Northern Africa (P),Drowning,Algeria,Western Mediterranean,"Embarkation from the coasts of Tipaza, Algeria en route to Alicante, Spain","Embarque desde las costas de Tipaza, Argelia, con destino a Alicante, España.",No,Sí,Cerca de España o de camino,"36.63228135, 2.468432",36.63228135, 2.468432,Uncategorized,CIPIMD,,4
2023.MMP0610,2023.MMP0610,Incident,Mediterranean,2023-04-25,2023,2023,April,,24,24,,,,,Morocco,Northern Africa,Drowning,Morocco,Western Mediterranean,"Embarkation from the coasts of Azemmour, Morocco en route to Cádiz, Spain - 'Atlantic Route'","Embarque desde las costas de Azemmour, Marruecos, rumbo a Cádiz, España - 'Ruta del Atlántico'",No,Sí,Cerca de España o de camino,"33.50740635, -8.338018",33.50740635, -8.338018,Uncategorized,CIPIMD,,4
2023.MMP0608,"2023.MMP0608357,2023.MMP0608370",Split Incident,Mediterranean,2023-04-24,2023,2023,April,,17,17,,,,,"Algeria,Syrian Arab Republic","Northern Africa,Western Asia",Drowning,Algeria,Western Mediterranean,"Unspecified location between Oran, Algeria and Almeria, Spain","Ubicación no especificada entre Orán, Argelia y Almería, España",No,Sí,Cerca de España o de camino,"36.54723704, -1.712056",36.54723704, -1.712056,Uncategorized,CIPIMD,,4
2023.MMP0303,2023.MMP0303,Incident,Mediterranean,2023-04-18,2023,2023,April,,2,2,,,,,Morocco,Northern Africa,"Harsh environmental conditions / lack of adequate shelter, food, water",Algeria,Western Mediterranean,"Unspecified location on the sea crossing from Oran, Algeria to Almeria, Spain","Ubicación no especificada en la travesía marítima de Orán, Argelia a Almería, España",No,Sí,Cerca de España o de camino,"36.18898912, -1.439646082",36.18898912, -1.439646082,Uncategorized,"El Pais, Javier Pajaron Journalist, CIPIMD",https://archive.ph/gOyge,4
2023.MMP0192,2023.MMP0192,Incident,Mediterranean,2023-04-01,2023,2023,April,,6,6,9,1,,2,Algeria,Northern Africa,Drowning,Spain,Western Mediterranean,"Cartagena, Spain - embarkation from Oran, Algeria on 22 Mar","Cartagena, España - embarque desde Orán, Argelia el 22 de marzo",Sí,Sí,En España,"37.57647053, -0.983359852",37.57647053, -0.983359852,Uncategorized,"Alarm Phone, CIPIMD",https://archive.vn/4wz8G,4
2023.MMP0189,"2023.MMP0189230,2023.MMP0189231",Split Incident,Mediterranean,2023-03-24,2023,2023,March,8,8,16,,2,14,1,"Algeria,Guinea,Unknown","Northern Africa,Western Africa",Drowning,Spain,Western Mediterranean,"Dénia, Alicante, Spain - embarked from Cherchell, Algeria on 21 Mar","Dénia, Alicante, España - embarcado desde Cherchell, Argelia el 21 de marzo",Sí,Sí,En España,"38.84831858, 0.132219665",38.84831858, 0.132219665,Uncategorized,"Alarm Phone, CIPIMD, El Pais, La Vanguardia, Levante, 20minutos",https://archive.vn/0upTx,4
2023.MMP0188,2023.MMP0188,Incident,Mediterranean,2023-03-23,2023,2023,March,1,0,1,,,1,,Guinea,Western Africa,Drowning,Spain,Western Mediterranean,"50 meters off the coast of Benitez Beach, Ceuta, Spain","A 50 metros de la costa de la playa de Benítez, Ceuta, España",Sí,Sí,En España,"35.8943104, -5.335607479",35.8943104, -5.335607479,Uncategorized,"Europa Press, La Verdad de Ceuta, EFE",https://archive.ph/tyZme,3
2023.MMP0074,2023.MMP0074,Incident,Northern Africa,2023-02-12,2023,2023,February,,6,6,23,2,4,,Unknown,Sub-Saharan Africa (P),"Harsh environmental conditions / lack of adequate shelter, food, water",Spain,Western Africa / Atlantic route to the Canary Islands,"Off La Gomera, Canary Islands, Spain - presumed departure from North of Dakhla - disembarkation at Los Cristianos, Tenerife","Frente a La Gomera, Islas Canarias, España - salida presunta desde el norte de Dakhla - desembarco en Los Cristianos, Tenerife",Sí,Sí,En España,"28.01316481, -16.9503507",28.01316481, -16.9503507,Uncategorized,"Txema Santana, Alarm Phone, EFE",https://archive.vn/PvFLf,4
2023.MMP0067,"2023.MMP006779,2023.MMP006778",Split Incident,Northern Africa,2023-02-07,2023,2023,February,1,7,8,42,,,1,Unknown,Sub-Saharan Africa (P),"Drowning,Harsh environmental conditions / lack of adequate shelter, food, water",Spain,Western Africa / Atlantic route to the Canary Islands,"37 KM east of Arrecife, Lanzarote, Canary Islands, Spain - departure from Tan Tan, Morocco - disemembarkation at Arrecife","37 KM al este de Arrecife, Lanzarote, Islas Canarias, España - salida desde Tan Tan, Marruecos - desembarque en Arrecife",Sí,Sí,En España,"28.91643447, -13.16625981",28.91643447, -13.16625981,Uncategorized,"112 Canarias, Txema Santana, EFE",https://archive.vn/2g2er,5
2023.MMP0059,2023.MMP0059,Incident,Mediterranean,2023-02-05,2023,2023,February,1,0,1,,,1,,Yemen,Western Asia,Drowning,Spain,Western Mediterranean,"Remains retrieved from the coast of Benzú, Ceuta - missing for one week","Restos recuperados en la costa de Benzú, Ceuta, desaparecidos desde hacía una semana",Sí,No,En España,"35.91647579, -5.370298718",35.91647579, -5.370298718,Uncategorized,"Al Masdar Online, Nador City",https://archive.vn/76cKf,3
2023.MMP0061,2023.MMP0061,Incident,Mediterranean,2023-02-01,2023,2023,February,2,0,2,13,,,,Morocco,Northern Africa,Drowning,Spain,Western Mediterranean,"Off Castillo de Macenas, Mojácar, Almería, Spain","Frente al Castillo de Macenas, Mojácar, Almería, España",Sí,Sí,En España,"37.08098295, -1.831198077",37.08098295, -1.831198077,Uncategorized,"Francisco Jose Clemente Martin, CIPIMD, Europa Press",https://fb.watch/ixQ_vmzT_x/,4
2023.MMP0051,2023.MMP0051,Incident,Mediterranean,2023-01-26,2023,2023,January,1,0,1,,1,,,Morocco,Northern Africa,Sickness / lack of access to adequate healthcare,Spain,Western Mediterranean,"Unspecified location between Nador and Melilla, Morocco","Ubicación no especificada entre Nador y Melilla, Marruecos",Sí,No,En España,"35.269076, -2.934889",35.269076, -2.934889,Northern Africa,"Dalil Rif, Bladi",https://archive.ph/vqkV7,3
2023.MMP0034,2023.MMP0034,Incident,Mediterranean,2023-01-25,2023,2023,January,2,1,3,,,2,,"Morocco,Unknown",Northern Africa,Drowning,Spain,Western Mediterranean,"Remains washed ashore at the Port of Ceuta, Spain","Restos arrastrados a la costa del puerto de Ceuta, España",Sí,Sí,En España,"35.89431032, -5.312755292",35.89431032, -5.312755292,Uncategorized,"EFE, La Vanguardia, El Foro de Ceuta, Al Akbahr Press",https://archive.ph/XhGjm,3
2023.MMP0066,"2023.MMP006676,2023.MMP006677",Split Incident,Northern Africa,2023-01-03,2023,2023,January,2,0,2,,,,2,Unknown,Sub-Saharan Africa (P),Drowning,Spain,Western Africa / Atlantic route to the Canary Islands,"Remains washed ashore at El Matorral, between Antigua and Puerto del Rosario, Fuerteventura, Canary Islands, Spain,Remains washed ashore at Playa El Burro, La Oliva, Fuerteventura, Canary Islands, Spain","Restos arrastrados a la orilla de El Matorral, entre Antigua y Puerto del Rosario, Fuerteventura, Islas Canarias, España. Restos arrastrados a la orilla de Playa El Burro, La Oliva, Fuerteventura, Islas Canarias, España.",Sí,Sí,En España,"28.68777839, -13.83174677",28.68777839, -13.83174677,Uncategorized,"Txema Santana, EFE via Cope, La Provincia",https://archive.vn/7zZe3,4
2022.MMP1395,2022.MMP1395,Incident,Northern Africa,2022-12-30,2022,2022,December,19,2,21,24,2,11,,Morocco,Northern Africa,Drowning,Morocco,Western Africa / Atlantic route to the Canary Islands,"Shortly after departure from Mirleft, Morocco en route to Las Palmas, Canary Islands, Spain","Poco después de salir de Mirleft, Marruecos, en ruta a Las Palmas, Islas Canarias, España.",No,Sí,Cerca de España o de camino,"29.639741, -10.200055",29.639741, -10.200055,Uncategorized,"Infomigrants, Morocco Zero, The Local ES, Hespress, AMDH",https://archive.ph/fTDp0,4
